,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
nvp-bhg712,13.041194089112523,-4.508409183443177,13.041194089112523,0.04526888288099307,0.31710593694330064,503.48800000000017,483.32800000000026,503.16814292000015,186.0,0.0,0.41598551768317366,-0.3392585982662102,0.41598551768317366,0.3392585982662102,1.0,1.837837837837838,2.5945945945945947,1.4707147974530121,1614.3802595086286,26.15612529163336,19.706412917266846,19.706412917266846,17.685691751440952,11.153008255446721,11.153008255446721,8.330367367125179,8.330367367125179,5.712428464067085,5.712428464067085,3.743575394636157,3.743575394636157,-4.799999999999999,244708471.90926108,23.919269863557282,9.338783868935097,4.964758577443341,208.76814880284962,10.633577208012662,5.817862777835028,11.471581718767656,0.0,5.907179729351506,6.176298517443475,14.460318640164214,9.967957041894417,18.269926951325495,0.0,12.13273413692322,54.95175817061889,41.94303465866446,17.146519277774868,17.96578232709628,34.133216491786186,0.0,24.732420306287846,7.04767198267719,13.100035717134098,10.633577208012662,89.87818880608471,0.0,11.387855989696924,10.633577208012662,30.363880470226615,0.0,0.0,30.63960003563935,13.223970500120664,6.923737199690624,21.48489165916281,73.18783433099372,0.0,22.421257424929443,0.0,97.62,17.646929738491977,17.96578232709628,0.0,11.250837766380558,28.36305498575104,23.259637120317212,12.13273413692322,54.585473906508035,12.990104268152233,30.684194579155324,0.0,40.75637264148665,0.0,26.298296945558064,10.766366258010725,2.2106682416107546,0.3804837612119225,13.085632859202924,0.4499910415726114,1.8615866691029028,1.7739349155767807,0.11538461538461539,37.0,2.0,8.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,2.0,11.0,5.0,0.0,0.0,0.0,5.0,5.748420000000003,133.39389999999992,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvp-tae684,12.908611522813086,-3.5219242401168835,12.908611522813086,0.18890012195667083,0.34173696230915523,614.216,573.8960000000003,613.2601868200001,226.0,0.0,0.22883990294784226,-0.494498039677397,0.494498039677397,0.22883990294784226,0.9761904761904762,1.6904761904761905,2.380952380952381,1.2835542551200512,1487.9680144756844,29.854795904382623,24.6773825537531,26.249808080699278,20.150235474470193,14.405175968060412,16.3294599189912,11.1721301225152,14.05198423314186,8.126842577622948,10.613690624737414,5.4911165962330015,6.831126353582301,-3.12,2428113295.1195564,30.341471792158615,13.030669476655728,6.7480600326237585,253.50385000401346,25.170259623513665,10.772145147025231,15.65511591425253,5.948339280986494,0.0,0.0,4.899909730850478,13.401775505276145,4.9839785209472085,0.0,23.733674027155736,58.00225790175689,57.06413260776858,34.82683516775768,13.154659938128987,50.26655390952222,0.0,19.76777650359537,0.0,42.87637997988118,68.9594948982933,53.68404636458567,0.0,5.749511833283905,20.27034989266319,28.828360882872207,5.749511833283905,11.600939890232516,92.90336030648461,9.837253136417502,0.0,26.689117645233267,53.55689652636212,5.022633313741326,0.0,0.0,102.92999999999999,15.087191166399677,8.417796984328938,0.0,9.918116789259102,34.93232727062051,57.79756795601102,6.196843571613076,45.22274021450522,12.13273413692322,48.41530249359731,16.337802844032566,31.551805023301977,6.409723029952384,16.54146861671406,6.014052373788884,2.2335964285322447,1.2635578742992883,13.474073699215333,3.7859014629781806,9.933234181401392,0.32036508759403803,0.4666666666666667,42.0,2.0,10.0,0.0,2.0,2.0,2.0,1.0,3.0,10.0,2.0,12.0,9.0,0.0,2.0,2.0,5.0,5.024100000000005,169.67019999999954,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obatoclax mesylate,9.1875,-3.6666666666666665,9.1875,0.7152777777777777,0.5326184544330168,413.49900000000014,390.3150000000001,413.1409272159999,152.0,0.0,0.26142732314937295,-0.4944966592209285,0.4944966592209285,0.26142732314937295,1.1379310344827587,1.8275862068965518,2.413793103448276,4.3141660092447683e-07,1351.6663531973404,21.181433796945207,16.646222506372375,17.4627190873001,13.635361590784806,8.870493186776134,10.718804806040636,6.791655626535424,8.257695825360127,4.254338121444153,4.254338121444153,3.068260077352779,3.068260077352779,-3.0999999999999996,2854710.8387466306,20.62956411145797,8.10153109175728,5.2440789394420095,168.08720180328478,14.704819995694466,5.749511833283905,0.0,0.0,10.118126859033554,0.0,4.552749873690364,4.992404732635669,8.417796984328938,0.0,18.19910120538483,43.69570024166923,22.672873033763402,35.11808944366374,17.70740981181935,27.96720638575715,0.0,9.967957041894417,4.992404732635669,13.847474399381248,13.365566724788938,74.62364327358742,0.0,5.749511833283905,26.01099633522389,0.0,5.749511833283905,0.0,36.30407062470266,10.118126859033554,13.847474399381248,16.95130748139392,41.39060714340533,0.0,17.849079526723596,0.0,107.54,10.118126859033554,8.417796984328938,0.0,0.0,6.255769183511404,44.1085405174605,5.563451491696996,7.109797541277533,24.26546827384644,48.10020579186664,14.282017560126082,31.40433744331066,0.0,11.491673460668318,4.032041116084226,4.36545327441251,0.8089899848828421,12.259546624077647,4.883678482195347,4.151075249289084,-1.9801289682539682,0.19047619047619047,29.0,3.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,8.0,2.0,0.0,0.0,0.0,4.0,0.5231400000000006,112.99700000000004,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
olaparib,14.563571359162989,-0.5745164346602836,14.563571359162989,0.012221854791299114,0.6830916301031821,434.4710000000001,411.28700000000015,434.17541881600005,164.0,0.0,0.27155014706164315,-0.3389086979461298,0.3389086979461298,0.27155014706164315,1.0,1.6875,2.40625,1.342397518400658,1259.5791771291447,22.24191172926027,17.512899752723534,17.512899752723534,15.50804039084698,10.838355564878976,10.838355564878976,8.427744265644295,8.427744265644295,6.212894956234,6.212894956234,4.234604977090178,4.234604977090178,-3.549999999999999,45182479.76302485,20.358115127931796,8.180995217053745,3.8798173352334153,183.38543926796578,9.799819461700956,5.817220841045895,0.0,5.907179729351506,11.466446624403513,0.0,14.383611552215466,9.489096855975857,5.098681808301038,0.0,24.26546827384644,36.60419594293384,43.903977507202505,16.643603701010253,13.979489415818463,22.586807887632602,0.0,19.99718307830303,5.917906046161393,19.26246486877803,26.1790256236503,75.45642537764344,0.0,0.0,5.559266895052008,4.39041504767482,0.0,0.0,57.99056816065634,11.21535880699783,11.735126887207288,34.45701140816629,47.25910666330309,0.0,10.772448428929591,0.0,86.37,5.817220841045895,18.774026599890284,0.0,28.854983891613408,43.679999455889565,23.79131895201381,6.06636706846161,34.06528773554739,12.13273413692322,10.197363616602075,0.0,14.563571359162989,0.0,40.67270116719028,7.934033779505462,1.1215194601524423,-0.6189091243333349,11.648638288682857,2.2563274543537397,1.755450948618892,0.0,0.3333333333333333,32.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,8.0,4.0,1.0,1.0,2.0,5.0,2.3473999999999995,116.77720000000004,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
omipalisib,14.181317572226888,-4.404249514788037,14.181317572226888,0.010587184981124098,0.351854488430201,505.50600000000014,488.3700000000002,505.102016844,180.0,0.0,0.26449388169035554,-0.4795000603438842,0.4795000603438842,0.26449388169035554,0.8333333333333334,1.6944444444444444,2.4444444444444446,1.5805957460521645,1699.7845555757006,25.28588180363029,18.68332998933888,19.49982657026661,17.35250507310342,10.536712904651539,12.019876152245931,7.682632732308377,9.333456858554303,5.442382842089069,6.841140312062447,3.7662846580206333,4.874831983244092,-4.51,151418089.5525187,23.24210777330551,9.267482480043812,4.432034947877254,204.2515919873941,4.736862953800049,22.217311432293126,0.0,5.879988336435371,10.023291153407584,0.0,9.706073385399296,22.182605600625784,10.197363616602075,0.0,6.06636706846161,53.59147246262526,34.97318140954655,25.020185402119946,21.93549003347863,26.6136023601722,0.0,20.16532065849649,0.0,4.895483475517775,11.831892405729622,91.0191195846986,0.0,28.13379430322335,9.458957818252138,14.468216370033202,5.879988336435371,0.0,35.69291518410296,10.023291153407584,11.63444168209179,0.0,84.28016137812457,0.0,33.156730898869036,0.0,106.96000000000001,26.55321631101715,17.198627079678577,0.0,11.567374611118932,11.629818560158606,39.72601354409526,19.37300818135222,18.59053071483923,30.33183534230805,24.88741552294858,4.736862953800049,60.648011766076074,0.0,7.924892037201256,8.603226726143427,3.7860049578499195,-2.1231524295670674,13.007213198716402,6.479673360337707,0.0,-3.07586961675772,0.04,36.0,1.0,8.0,0.0,0.0,0.0,2.0,3.0,5.0,7.0,1.0,11.0,6.0,0.0,0.0,0.0,5.0,4.841400000000003,129.7185,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osi-027,11.308868112312098,-0.7215668559044623,11.308868112312098,0.12043005165028964,0.47397446433954804,406.44600000000025,384.2700000000002,406.17533856399996,154.0,0.0,0.30598794255843575,-0.4945570807439416,0.4945570807439416,0.30598794255843575,1.3,2.1,2.8333333333333335,1.6269983750467676,1252.5842500793906,20.82769816688718,16.499793836690717,16.499793836690717,14.562881945713373,9.944920917607732,9.944920917607732,7.718597144637948,7.718597144637948,6.0205856552846155,6.0205856552846155,4.45387015716394,4.45387015716394,-3.6200000000000006,12927388.874922303,18.41121661499869,7.012898152223572,2.8501290322194306,171.4477777251701,20.561036346750146,29.1118651185131,5.817862777835028,0.0,0.0,5.969305287951849,4.794537184071822,14.48335493551004,5.098681808301038,0.0,12.13273413692322,37.81602062862726,11.304130260626188,24.238332299903647,14.637927532712576,28.206793715484196,0.0,24.566015264758285,5.917906046161393,31.60119253786543,12.84346501843972,36.41719284661091,0.0,17.137367822980828,10.470530430962235,5.817862777835028,5.749511833283905,0.0,42.75164548882837,4.794537184071822,5.917906046161393,37.42559703586536,30.59278834861098,0.0,27.80748163939424,0.0,131.42,5.969305287951849,9.901064578912528,0.0,11.835812092322787,29.87013473615177,41.01241250406537,6.3273200747645415,11.625195434893156,24.26546827384644,15.066638850195455,15.454508951909443,7.219523366403292,0.0,23.798305575135203,14.712927556142258,9.243463001311126,1.0087421765215505,7.85452614365722,4.191578350067708,0.0,1.6376004974283083,0.3333333333333333,30.0,4.0,9.0,1.0,0.0,1.0,1.0,3.0,4.0,7.0,3.0,9.0,4.0,1.0,0.0,1.0,5.0,3.2218,111.37390000000003,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osi-930,12.67150810287129,-4.7614629131148085,12.67150810287129,0.3531891514824206,0.38031167208159455,443.45000000000005,427.3220000000002,443.091532412,158.0,0.0,0.5725963173374214,-0.4057973474070559,0.5725963173374214,0.4057973474070559,1.032258064516129,1.8064516129032258,2.5806451612903225,1.4336165816806672,1201.3332866852495,21.84672421487486,15.941161897381289,16.75765847830902,14.887961350074178,9.200792429612607,10.080445240867505,6.530482359139559,7.446598436974847,4.4258512553347025,5.339027651469147,3.0517891001117565,3.8172422449065087,-3.589999999999999,12534534.992588932,20.673451885937673,8.646018987671987,5.125398762733456,179.05349156345352,15.370440161812711,10.626659026985205,0.0,0.0,5.907179729351506,6.362358859030383,9.77851570501903,0.0,0.0,24.508031020959194,18.19910120538483,53.40808374139418,23.81521046667401,11.204086992299825,22.702645280896327,39.52166308873442,0.0,4.9839785209472085,0.0,12.90711526494296,10.633577208012662,82.6811757120934,0.0,5.749511833283905,15.370440161812711,24.546017692391587,5.749511833283905,11.336785877934737,17.253517109329096,6.544756405912575,0.0,15.235135869470117,72.24057702669509,0.0,10.902924932081056,0.0,63.25,6.362358859030383,17.96578232709628,0.0,11.65669156263541,22.796676148981,28.59911056070127,23.469520014857956,11.576906342078992,36.39820241076966,20.35441868275992,0.0,40.62069394223161,1.2663489556112209,17.482216838813464,8.788811451403028,2.963765524658539,-0.7128408663350281,16.522832761335103,-3.0186587678976595,0.5034968268463939,0.0,0.09090909090909091,31.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,5.0,2.0,9.0,6.0,0.0,0.0,0.0,4.0,6.059300000000002,114.46690000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
osu-03012,13.551537385571617,-4.595146880728365,13.551537385571617,0.1693967527908129,0.33499991429286563,460.4590000000001,441.30700000000013,460.15109588800004,170.0,0.0,0.43469853502076605,-0.32499102615419345,0.43469853502076605,0.32499102615419345,0.8823529411764706,1.588235294117647,2.323529411764706,1.621848209262739,1521.457484706288,23.871668241257193,17.803929719522404,17.803929719522404,16.329849703784387,10.528478146713564,10.528478146713564,7.846168781822121,7.846168781822121,5.621566038674327,5.621566038674327,3.992472434246899,3.992472434246899,-4.17,68474092.04797629,21.663994790072493,8.312059385510198,3.993190857186412,192.1588615846894,11.050456081168516,0.0,5.693927994848461,5.907179729351506,0.0,6.176298517443475,4.794537184071822,4.681802935145185,18.269926951325495,0.0,48.53093654769288,57.94309926862884,11.250837766380558,17.9260706754446,17.96578232709628,33.13946286189425,0.0,9.780484743446223,5.733667477162185,6.176298517443475,11.861545009918906,90.62306695331102,0.0,16.944765761229018,11.050456081168516,18.858631417708022,0.0,0.0,22.232420878710304,10.970835701515297,0.0,5.693927994848461,84.92913895846256,0.0,38.4896626190882,0.0,72.94,11.870226512291936,17.96578232709628,0.0,12.45193613526408,22.63215203591258,27.61126392632079,4.681802935145185,30.33183534230805,48.53093654769288,10.415470412307368,5.733667477162185,41.91807485197815,0.0,11.499162848912363,10.554860843893756,6.144345058522633,-0.3652097489812032,24.92997644586016,-4.595146880728365,-0.1693967527908129,0.0,0.07692307692307693,34.0,3.0,5.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,5.0,5.761700000000003,126.69810000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pac-1,12.17249210413938,-0.15324510501323263,12.17249210413938,0.15324510501323263,0.4112405928356455,392.5030000000001,364.27900000000017,392.221226136,152.0,0.0,0.2537305333814712,-0.5069702771438583,0.5069702771438583,0.2537305333814712,1.0689655172413792,1.793103448275862,2.5172413793103448,1.4181590536658306,843.2112687278563,20.476480726871785,16.627459613852338,16.627459613852338,14.152198343190413,9.87743565226169,9.87743565226169,7.178842636729664,7.178842636729664,4.989059934923572,4.989059934923572,3.394990365776381,3.394990365776381,-2.9599999999999995,4021949.5226983563,20.76603637355235,10.547785640647668,6.270882223065955,171.69817028055982,5.106527394840706,5.749511833283905,0.0,0.0,5.907179729351506,0.0,14.594356645772777,5.425791397110385,5.101407525739723,6.578935683598497,48.54058958606515,23.61409167478161,38.28723352125987,12.75935698544789,9.901064578912528,12.121780308886823,0.0,15.22561085881134,5.101407525739723,12.965578028838586,32.72378202956288,77.87624681321626,0.0,5.749511833283905,5.425791397110385,0.0,5.749511833283905,0.0,59.75190919499135,17.760115212910407,0.0,16.690354475090988,66.28729986386497,0.0,0.0,0.0,68.17,0.0,9.901064578912528,0.0,11.65669156263541,18.52902952053558,38.28723352125987,11.778052071232313,12.142387175295491,18.19910120538483,51.171422341996,0.0,0.0,0.0,16.70962546800462,14.204583053521493,5.215354894478315,0.013363198157796186,15.870679350128114,3.782832185605268,8.536895183437732,0.0,0.30434782608695654,29.0,2.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,2.0,6.0,8.0,0.0,1.0,1.0,3.0,2.3886000000000007,115.90350000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paclitaxel,15.48379501966039,-2.3909581468254903,15.48379501966039,0.0028853439807070558,0.12978619445124503,853.9180000000003,802.5100000000001,853.3309553120001,328.0,0.0,0.338014232853755,-0.4557369238936237,0.4557369238936237,0.338014232853755,0.8225806451612904,1.403225806451613,1.9516129032258065,1.3874476640402011,2280.346269552866,44.94021786308,35.2327485165234,35.2327485165234,29.272289927176125,20.472849958329043,20.472849958329043,17.3540403012464,17.3540403012464,13.479855154842255,13.479855154842255,10.182540514539149,10.182540514539149,-5.739999999999999,19536342594936.66,44.3203576455078,16.512845507693864,7.294407711419627,357.8854073908183,44.32068555752869,23.912949974228596,23.592228532845233,0.0,5.907179729351506,23.877221151807397,19.178148736287287,9.589074368143644,0.0,0.0,80.57751215245897,54.82260322506322,37.667559606327046,35.64903718866435,67.77112005795328,35.56764582752384,0.0,5.316788604006331,16.747886984954953,108.2518072216009,6.606881964512918,118.83206956215372,0.0,0.0,5.316788604006331,0.0,0.0,0.0,105.3200099250161,42.86246350528753,16.747886984954953,86.70533611637833,102.14171508706272,0.0,0.0,0.0,221.28999999999996,112.60409521300997,39.292268104881224,4.794537184071822,35.30081563097145,5.563451491696996,13.847474399381248,25.980208536304467,92.7102462893822,0.0,5.316788604006331,23.684314769000245,30.27238288139994,0.0,83.45331184567333,40.233952430571534,-7.019085032825359,-6.841158827712652,22.937711636968988,-10.511556872841577,7.974441938765803,0.0,0.44680851063829785,62.0,4.0,15.0,3.0,1.0,4.0,3.0,0.0,3.0,14.0,4.0,15.0,10.0,2.0,1.0,3.0,7.0,3.735700000000004,217.69009999999943,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
